date,value,is_partial,keyword,geo,source
2024-07-07,82,False,unemployment,US,Google Trends
2024-07-14,77,False,unemployment,US,Google Trends
2024-07-21,72,False,unemployment,US,Google Trends
2024-07-28,77,False,unemployment,US,Google Trends
2024-08-04,72,False,unemployment,US,Google Trends
2024-08-11,71,False,unemployment,US,Google Trends
2024-08-18,69,False,unemployment,US,Google Trends
2024-08-25,66,False,unemployment,US,Google Trends
2024-09-01,68,False,unemployment,US,Google Trends
2024-09-08,70,False,unemployment,US,Google Trends
2024-09-15,70,False,unemployment,US,Google Trends
2024-09-22,65,False,unemployment,US,Google Trends
2024-09-29,71,False,unemployment,US,Google Trends
2024-10-06,67,False,unemployment,US,Google Trends
2024-10-13,71,False,unemployment,US,Google Trends
2024-10-20,71,False,unemployment,US,Google Trends
2024-10-27,69,False,unemployment,US,Google Trends
2024-11-03,71,False,unemployment,US,Google Trends
2024-11-10,71,False,unemployment,US,Google Trends
2024-11-17,72,False,unemployment,US,Google Trends
2024-11-24,57,False,unemployment,US,Google Trends
2024-12-01,82,False,unemployment,US,Google Trends
2024-12-08,74,False,unemployment,US,Google Trends
2024-12-15,75,False,unemployment,US,Google Trends
2024-12-22,65,False,unemployment,US,Google Trends
2024-12-29,77,False,unemployment,US,Google Trends
2025-01-05,89,False,unemployment,US,Google Trends
2025-01-12,88,False,unemployment,US,Google Trends
2025-01-19,81,False,unemployment,US,Google Trends
2025-01-26,86,False,unemployment,US,Google Trends
2025-02-02,81,False,unemployment,US,Google Trends
2025-02-09,77,False,unemployment,US,Google Trends
2025-02-16,88,False,unemployment,US,Google Trends
2025-02-23,82,False,unemployment,US,Google Trends
2025-03-02,77,False,unemployment,US,Google Trends
2025-03-09,79,False,unemployment,US,Google Trends
2025-03-16,71,False,unemployment,US,Google Trends
2025-03-23,70,False,unemployment,US,Google Trends
2025-03-30,77,False,unemployment,US,Google Trends
2025-04-06,75,False,unemployment,US,Google Trends
2025-04-13,73,False,unemployment,US,Google Trends
2025-04-20,68,False,unemployment,US,Google Trends
2025-04-27,73,False,unemployment,US,Google Trends
2025-05-04,67,False,unemployment,US,Google Trends
2025-05-11,66,False,unemployment,US,Google Trends
2025-05-18,64,False,unemployment,US,Google Trends
2025-05-25,68,False,unemployment,US,Google Trends
2025-06-01,70,False,unemployment,US,Google Trends
2025-06-08,67,False,unemployment,US,Google Trends
2025-06-15,71,True,unemployment,US,Google Trends
